//------------------------------------------------------------------------------
//------------------------------------------------------------------------------
0
17	0	23	2	4	1	1	1	"屠龙刀"	104	128	153	40	89	0	0	0	180	50	0	0	0	1	0	2	0	0	0	0
18	0	23	2	3	1	1	1	"奔雷剑"	105	140	168	40	86	0	0	0	180	50	0	0	0	1	0	0	0	1	0	0
19	0	22	1	4	1	1	0	"大天使之剑"	86	120	130	35	168	0	0	0	140	50	0	0	0	0	0	1	0	1	1	0
20	0	22	1	4	1	1	1	"断月之光"	140	107	115	35	90	0	0	0	116	38	0	0	0	1	0	2	0	0	0	0
21	0	56	2	4	1	1	1	"魔神剑"	140	115	142	40	100	0	115	0	116	53	9	0	0	1	0	0	0	1	0	0
22	0	22	1	4	1	1	1	"龙骨巨晶剑"	147	122	135	40	95	0	0	380	100	35	0	0	0	0	0	2	0	0	0	0
23	0	56	2	4	1	1	1	"傲天魔剑"	147	127	155	45	110	0	134	380	98	48	7	0	0	0	0	0	0	1	0	0
24	0	22	2	4	1	1	1	"暴风锯齿"	115	182	218	40	90	0	0	0	192	30	0	0	0	0	0	2	0	0	0	0
25	0	56	2	4	1	1	1	"烈火巨刃"	115	109	136	40	90	0	108	0	136	57	9	0	0	0	0	0	0	1	0	0
26	0	22	1	4	1	1	1	"虚伪之剑"	137	115	126	40	90	0	0	380	193	53	0	0	0	0	0	2	0	0	0	0
27	0	22	1	4	1	1	1	"杀戮之剑"	133	91	99	35	90	0	0	380	53	176	0	0	0	0	0	2	0	0	0	0
28	0	56	1	4	1	1	1	"双子之剑"	139	98	122	45	90	0	109	380	91	73	17	0	0	0	0	0	0	1	0	0
31	0	56	2	4	1	1	1	"天雷剑"	100	104	130	35	93	0	104	0	135	62	9	0	0	3	0	0	0	1	0	0
51	0	22	1	4	1	1	0	"祝福大天使之剑"	86	120	130	35	168	0	0	0	140	50	0	0	0	0	0	1	0	1	1	0
end

1
0	0	0	1	3	1	1	1	"短斧"	1	1	6	20	18	0	0	0	50	0	0	0	0	1	1	1	1	1	1	1
1	0	0	1	3	1	1	1	"手斧"	4	4	9	30	20	0	0	0	70	0	0	0	0	1	1	1	1	1	1	1
2	0	19	1	3	1	1	1	"双刃斧"	14	14	24	20	26	0	0	0	90	0	0	0	0	1	0	1	0	1	1	0
3	0	19	1	3	1	1	1	"飞翔斧"	18	18	28	30	28	0	0	0	100	0	0	0	0	1	0	1	0	1	1	0
4	0	0	1	3	1	1	1	"精灵之斧"	26	26	38	40	32	0	0	0	50	70	0	0	0	1	1	0	1	1	0	1
5	0	19	2	3	1	1	1	"战士之斧"	30	36	44	20	36	0	0	0	120	0	0	0	0	1	0	1	1	1	0	0
6	0	19	2	3	1	1	1	"斗士之斧"	34	38	50	30	44	0	0	0	130	0	0	0	0	1	0	1	1	1	0	0
7	0	19	2	3	1	1	1	"斗神之斧"	46	54	67	25	55	0	0	0	140	0	0	0	0	1	0	1	0	1	0	0
8	0	19	2	3	1	1	1	"末日之斧"	54	69	89	30	65	0	0	0	100	40	0	0	0	1	1	1	0	1	0	0
end

2
0	0	0	1	3	1	1	1	"石槌"	7	7	13	15	21	0	0	0	100	0	0	0	0	1	0	1	0	1	1	0
1	0	19	1	3	1	1	1	"流星槌"	13	13	22	15	25	0	0	0	100	0	0	0	0	1	0	1	0	1	1	0
2	0	0	1	3	1	1	1	"破坏之槌"	22	22	32	15	32	0	0	0	80	50	0	0	0	1	0	1	0	1	1	0
3	0	19	2	3	1	1	1	"白金之槌"	38	45	56	15	50	0	0	0	150	0	0	0	0	1	0	1	0	1	0	0
4	0	19	2	3	1	1	1	"水晶流星"	66	78	107	30	72	0	0	0	130	0	0	0	0	1	1	1	1	1	0	0
5	0	23	2	4	1	1	1	"玄冰剑"	72	89	120	40	76	0	0	0	130	70	0	0	0	1	1	1	1	1	0	0
6	0	23	2	4	1	1	1	"玛雅龙斧"	75	102	130	35	80	0	0	0	140	50	0	0	0	0	0	1	0	1	0	0
7	0	0	1	3	1	1	1	"精灵之槌"	90	62	80	50	50	0	0	0	15	42	0	0	0	1	0	0	2	0	0	0
8	0	66	1	3	1	1	1	"战斗权杖"	54	41	52	45	40	0	3	0	80	17	0	0	0	1	0	0	0	0	1	0
9	0	66	1	3	1	1	1	"征服权杖"	72	57	68	45	45	0	20	0	87	18	0	0	0	1	0	0	0	0	1	0
10	0	66	1	4	1	1	1	"圣剑权杖"	82	74	85	45	65	0	35	0	100	21	0	0	0	1	0	0	0	0	1	0
11	0	66	1	4	1	1	1	"王者权杖"	98	91	102	40	72	0	52	0	105	23	0	0	0	1	0	0	0	0	1	0
12	0	66	1	4	1	1	1	"至尊权杖"	140	108	120	40	84	0	67	0	90	20	0	0	0	1	0	0	0	0	1	0
13	0	66	1	4	1	1	0	"大天使绝对权杖"	150	120	143	40	90	0	78	0	75	16	0	0	0	1	0	0	0	0	1	0
14	0	66	1	4	1	1	1	"圣尊天使权杖"	146	130	153	40	95	0	84	380	80	15	0	0	0	0	0	0	0	0	1	0
15	0	66	1	4	1	1	1	"圣光权杖"	110	99	111	40	78	0	60	0	108	22	0	0	0	0	0	0	0	0	1	0
16	0	0	1	3	1	1	1	"巨毒之刺"	121	106	146	50	80	0	0	380	27	19	0	0	0	1	0	0	2	0	0	0
17	0	66	1	4	1	1	1	"独裁权杖"	135	114	132	40	90	0	72	380	119	24	0	0	0	0	0	0	0	0	1	0
25	0	66	1	4	1	1	0	"祝福大天使权杖"	150	120	143	40	90	0	78	0	75	16	0	0	0	1	0	0	0	0	1	0
end

3
0	0	22	2	4	1	1	1	"黑武士"	42	50	63	25	56	0	0	0	60	70	0	0	0	1	0	1	1	1	0	0
1	0	0	2	4	1	1	1	"鹤嘴矛"	23	30	41	30	42	0	0	0	70	50	0	0	0	1	0	1	1	1	0	0
2	0	0	2	4	1	1	1	"战矛"	15	21	33	30	34	0	0	0	70	50	0	0	0	1	0	1	1	1	0	0
3	0	0	2	4	1	1	1	"双鹤矛"	29	35	43	25	44	0	0	0	90	30	0	0	0	1	0	1	1	1	0	0
4	0	20	2	4	1	1	1	"巨蛇镰刀"	46	58	80	20	58	0	0	0	90	30	0	0	0	1	0	1	1	1	0	0
5	0	0	2	4	1	1	1	"双刃矛"	13	19	31	30	38	0	0	0	70	50	0	0	0	1	0	1	1	1	0	0
6	0	0	2	4	1	1	1	"斧刃矛"	19	25	35	30	40	0	0	0	70	50	0	0	0	1	0	1	1	1	0	0
7	0	22	2	4	1	1	1	"巴迪之矛"	37	42	54	30	54	0	0	0	80	50	0	0	0	1	0	1	1	1	0	0
8	0	22	2	4	1	1	1	"帝王镰刀"	54	71	92	25	68	0	0	0	90	50	0	0	0	1	0	1	1	1	0	0
9	0	22	2	4	1	1	1	"死神镰刀"	63	76	102	25	74	0	0	0	80	50	0	0	0	1	0	1	1	1	0	0
10	0	22	2	4	1	1	1	"青龙刀"	92	112	140	35	85	0	0	0	170	60	0	0	0	1	0	2	0	0	0	0
end

4
0	1	24	2	3	1	1	1	"短弓"	2	3	5	30	20	0	0	0	20	80	0	0	0	2	0	0	1	0	0	0
1	1	24	2	3	1	1	1	"长弓"	8	9	13	30	24	0	0	0	30	90	0	0	0	2	0	0	1	0	0	0
2	1	24	2	3	1	1	1	"精灵之弓"	16	17	24	30	28	0	0	0	30	90	0	0	0	2	0	0	1	0	0	0
3	1	24	2	3	1	1	1	"巴特之弓"	26	28	37	30	36	0	0	0	30	90	0	0	0	2	0	0	1	0	0	0
4	1	24	2	4	1	1	1	"黄金之虎"	40	42	52	30	43	0	0	0	30	100	0	0	0	2	0	0	1	0	0	0
5	1	24	2	4	1	1	1	"银翼之弓"	56	59	71	40	48	0	0	0	30	100	0	0	0	2	0	0	1	0	0	0
6	1	24	2	4	1	1	1	"玛雅神弓"	75	88	106	35	68	0	0	0	40	150	0	0	0	0	0	0	1	0	0	0
7	1	0	1	1	1	1	1	"弩箭"	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
8	0	24	2	2	1	1	1	"石弩"	4	5	8	40	22	0	0	0	20	90	0	0	0	2	0	0	1	0	0	0
9	0	24	2	2	1	1	1	"黄金石弩"	12	13	19	40	26	0	0	0	30	90	0	0	0	2	0	0	1	0	0	0
10	0	24	2	2	1	1	1	"火神弩"	20	22	30	40	31	0	0	0	30	90	0	0	0	2	0	0	1	0	0	0
11	0	24	2	3	1	1	1	"巨人弩"	32	35	44	40	40	0	0	0	30	90	0	0	0	2	0	0	1	0	0	0
12	0	24	2	3	1	1	1	"诱惑之弩"	48	50	61	40	45	0	0	0	30	100	0	0	0	2	0	0	1	0	0	0
13	0	24	2	3	1	1	1	"蓝翎弩"	68	68	82	40	56	0	0	0	40	110	0	0	0	2	0	0	1	0	0	0
14	0	24	2	3	1	1	1	"温蒂妮"	72	78	92	30	60	0	0	0	50	130	0	0	0	2	0	0	1	0	0	0
15	0	0	1	1	1	1	1	"弓箭"	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
16	0	24	2	4	1	1	1	"圣者之弩"	84	102	127	35	72	0	0	0	50	160	0	0	0	2	0	0	1	0	0	0
17	1	24	2	4	1	1	1	"圣灵之弓"	92	127	155	35	76	0	0	0	54	198	0	0	0	2	0	0	2	0	0	0
18	0	24	2	3	1	1	0	"大天使之弩"	100	144	166	35	200	0	0	0	40	110	0	0	0	0	0	0	1	0	0	0
19	0	24	2	3	1	1	1	"追月神弩"	100	150	172	40	80	0	0	0	61	285	0	0	0	2	0	0	2	0	0	0
20	1	24	2	4	1	1	1	"红羽神弓"	135	166	190	45	86	0	0	0	52	245	0	0	0	2	0	0	2	0	0	0
21	1	24	2	4	1	1	1	"紫焰之弓"	147	177	200	45	93	0	0	380	46	210	0	0	0	0	0	0	2	0	0	0
22	1	24	2	4	1	1	1	"碧影魔弓"	110	155	177	45	70	0	0	0	60	265	0	0	0	0	0	0	2	0	0	0
23	1	24	2	4	1	1	1	"神羽之弓"	134	162	184	45	80	0	0	380	32	209	0	0	0	2	0	0	2	0	0	0
24	1	24	2	4	1	1	1	"傲视魔弓"	147	170	194	45	88	0	0	0	49	226	0	0	0	0	0	0	2	0	0	0
30	0	24	2	3	1	1	0	"祝福大天使之弩"	100	144	166	35	200	0	0	0	40	110	0	0	0	0	0	0	1	0	0	0
end

5
0	0	0	1	3	1	1	1	"骷髅杖"	6	3	4	20	0	20	6	0	40	0	0	0	0	3	1	0	0	1	0	1
1	0	0	2	3	1	1	1	"天使杖"	18	10	12	25	0	38	20	0	50	0	0	0	0	3	1	0	0	1	0	0
2	0	0	2	3	1	1	1	"毒蛇杖"	30	17	18	25	0	50	34	0	50	0	0	0	0	3	1	0	0	1	0	0
3	0	0	2	4	1	1	1	"闪电杖"	42	23	25	25	0	60	46	0	40	10	0	0	0	3	1	0	0	1	0	0
4	0	0	2	4	1	1	1	"戈登之杖"	52	29	32	25	0	65	58	0	50	0	0	0	0	3	1	0	0	1	0	0
5	0	0	1	4	1	1	1	"传说之杖"	59	29	31	25	0	66	59	0	50	0	0	0	0	3	1	0	0	1	0	0
6	0	0	1	4	1	1	1	"复活之杖"	70	35	39	25	0	70	70	0	60	10	0	0	0	3	1	0	0	1	0	0
7	0	0	2	4	1	1	1	"玛雅雷杖"	75	47	48	30	0	70	94	0	60	10	0	0	0	0	1	0	0	1	0	0
8	0	0	2	4	1	1	1	"毁灭之杖"	90	50	54	30	0	85	101	0	60	10	0	0	0	3	1	0	0	1	0	0
9	0	0	1	4	1	1	1	"麒麟之杖"	100	46	48	30	0	91	92	0	52	16	0	0	0	3	2	0	0	0	0	0
10	0	0	1	4	1	1	0	"大天使之杖"	104	53	55	20	0	182	106	0	36	4	0	0	0	0	1	0	0	1	0	0
11	0	0	1	4	1	1	1	"昆顿之杖"	140	55	61	30	0	95	110	0	45	16	0	0	0	0	2	0	0	1	0	0
12	0	0	1	4	1	1	1	"死神之杖"	147	66	74	30	0	100	130	380	39	13	0	0	0	0	2	0	0	0	0	0
13	0	0	1	4	1	1	1	"幻月雷杖"	110	51	53	30	0	78	120	0	50	16	0	0	0	0	2	0	0	0	0	0
14	0	0	1	4	1	1	1	"迷之杖"	28	17	18	25	0	50	34	0	34	14	0	0	0	0	0	0	0	0	0	1
15	0	0	1	4	1	1	1	"飓风之杖"	42	23	25	25	0	60	46	0	33	17	0	0	0	0	0	0	0	0	0	1
16	0	0	1	4	1	1	1	"红翼之杖"	59	29	31	25	0	65	59	0	36	14	0	0	0	0	0	0	0	0	0	1
17	0	0	1	4	1	1	1	"远古之杖"	78	38	40	25	0	81	76	0	50	19	0	0	0	0	0	0	0	0	0	1
18	0	0	1	4	1	1	1	"魔灵之杖"	100	46	48	30	0	91	92	0	54	15	0	0	0	0	0	0	0	0	0	2
19	0	0	1	4	1	1	1	"风影之杖"	110	51	53	30	0	95	110	380	64	15	0	0	0	0	0	0	0	0	0	2
20	0	0	1	4	1	1	1	"恒翼之杖"	147	66	77	30	0	100	106	380	57	13	0	0	0	0	0	0	0	0	0	2
21	1	223	1	2	1	1	1	"火龙兽之书"	52	0	0	25	0	60	46	0	0	20	135	0	0	0	0	0	0	0	0	1
22	1	224	1	2	1	1	1	"异灵之书"	59	0	0	25	0	65	59	0	0	25	168	0	0	0	0	0	0	0	0	1
23	1	225	1	2	1	1	1	"污灵之书"	65	0	0	25	0	50	72	0	0	30	201	0	0	0	0	0	0	0	0	1
30	0	0	1	4	1	1	1	"致命魔杖"	138	57	59	30	0	91	126	380	47	18	0	0	0	3	0	0	0	1	0	0
31	0	0	1	4	1	1	1	"魔狱之杖"	137	57	61	30	0	182	124	380	48	14	0	0	0	0	2	0	0	0	0	0
32	0	0	1	4	1	1	1	"绝望之仗"	130	70	80	35	0	182	135	380	53	15	0	0	0	0	0	0	0	0	0	1
33	0	0	1	4	1	1	1	"多彩魔杖"	147	55	57	30	0	78	124	0	50	12	0	0	0	0	2	0	0	1	0	0
34	0	0	1	4	1	1	1	"乌鸦魔杖"	147	70	78	30	0	98	130	0	50	14	0	0	0	0	0	0	0	0	0	2
36	0	0	1	4	1	1	0	"大天使之绝对魔杖"	104	153	165	30	0	182	146	0	55	13	0	0	0	0	0	0	0	0	0	1
49	0	0	1	4	1	1	0	"祝福大天使之杖"	104	53	55	20	0	182	106	0	36	4	0	0	0	0	1	0	0	1	0	0
50	0	0	1	4	1	1	0	"祝福大天使魔杖"	104	153	165	30	0	182	146	0	55	13	0	0	0	0	0	0	0	0	0	1
end

6
0	1	0	2	2	1	1	1	"圆盾"	3	1	3	22	0	70	0	0	0	0	4	1	1	1	1	1	0
1	1	0	2	2	1	1	1	"战士之盾"	9	3	9	28	0	100	0	0	0	0	4	0	1	0	1	1	0
2	1	0	2	2	1	1	1	"风之盾"	12	4	12	32	0	110	0	0	0	0	4	0	1	0	1	1	0
3	1	0	2	2	1	1	1	"魔法之盾"	21	8	21	36	0	30	100	0	0	0	4	0	0	1	0	0	0
4	1	18	2	2	1	1	1	"钢铁之盾"	6	2	6	24	0	80	0	0	0	0	4	1	1	1	1	1	0
5	1	18	2	2	1	1	1	"龙之盾"	35	10	36	44	0	100	40	0	0	0	4	0	1	0	1	1	0
6	1	18	2	2	1	1	1	"骷髅之盾"	15	5	15	34	0	110	0	0	0	0	4	1	1	1	1	1	0
7	1	18	2	2	1	1	1	"尖刺之盾"	30	9	30	40	0	130	0	0	0	0	4	0	1	0	1	1	0
8	1	18	2	2	1	1	1	"失落之盾"	40	11	40	46	0	130	0	0	0	0	4	0	1	1	1	1	0
9	1	18	2	2	1	1	1	"远古之盾"	25	8	25	38	0	120	0	0	0	0	4	0	1	0	1	1	0
10	1	18	2	2	1	1	1	"自由之盾"	18	6	18	35	0	120	0	0	0	0	4	0	1	0	1	1	0
11	1	18	2	2	1	1	1	"毒蛇之盾"	45	12	45	48	0	130	0	0	0	0	4	0	1	1	1	1	0
12	1	18	2	2	1	1	1	"布朗司"	54	13	54	52	0	140	0	0	0	0	4	0	1	0	1	0	0
13	1	18	2	2	1	1	1	"火龙之盾"	60	14	60	60	0	120	40	0	0	0	4	0	1	0	1	0	0
14	1	0	2	3	1	1	1	"传说之盾"	48	7	48	50	0	90	25	0	0	0	4	1	0	1	1	0	0
15	1	0	2	3	1	1	1	"麒麟之盾"	74	12	55	55	0	70	23	0	0	0	4	2	0	0	0	0	0
16	1	0	2	2	1	1	1	"精灵之盾"	66	11	28	51	0	30	60	30	0	0	4	0	0	2	0	0	0
17	1	18	2	2	1	1	1	"荣誉之盾"	104	19	90	51	380	95	48	0	0	0	4	0	2	0	0	0	0
18	1	18	2	2	1	1	1	"火蛇之盾"	102	20	96	51	380	80	61	0	0	0	4	0	0	0	1	0	0
19	1	0	2	2	1	1	1	"寒冰之盾"	99	14	58	51	380	26	53	26	0	0	4	0	0	2	0	0	0
20	1	18	2	2	1	1	1	"亡魂之盾"	106	12	30	51	380	54	18	0	0	0	4	2	0	0	0	0	0
21	1	18	2	2	1	1	1	"十字架之盾"	70	16	75	65	0	140	55	0	0	0	4	0	0	0	0	1	0
end

7
0	2	0	2	2	1	1	1	"青铜盔"	16	9	0	34	0	80	20	0	0	0	4	0	1	0	0	1	0
1	2	0	2	2	1	1	1	"龙王之盔"	57	24	0	68	0	120	30	0	0	0	4	0	1	0	0	0	0
2	2	0	2	2	1	1	1	"革盔"	5	4	0	28	0	20	0	0	0	0	4	1	0	0	0	0	0
3	2	0	2	2	1	1	1	"传说之盔"	50	18	0	42	0	30	0	0	0	0	4	1	0	0	0	0	0
4	2	0	2	2	1	1	1	"骷髅头盔"	18	9	0	30	0	30	0	0	0	0	4	1	0	0	0	0	0
5	2	0	2	2	1	1	1	"皮盔"	6	5	0	30	0	80	0	0	0	0	4	0	1	0	0	1	0
6	2	0	2	2	1	1	1	"翡翠盔"	26	12	0	40	0	110	0	0	0	0	4	0	1	0	0	1	0
7	2	0	2	2	1	1	1	"魔王之盔"	32	13	0	36	0	30	0	0	0	0	4	1	0	0	0	0	0
8	2	0	2	2	1	1	1	"黄金盔"	36	17	0	44	0	100	30	0	0	0	4	0	1	0	0	0	0
9	2	0	2	2	1	1	1	"白金盔"	46	20	0	50	0	130	0	0	0	0	4	0	1	0	0	0	0
10	2	0	2	2	1	1	1	"藤盔"	6	4	0	22	0	30	60	0	0	0	4	0	0	1	0	0	0
11	2	0	2	2	1	1	1	"天蚕之盔"	16	8	0	26	0	30	70	0	0	0	4	0	0	1	0	0	0
12	2	0	2	2	1	1	1	"风之盔"	28	12	0	32	0	30	80	0	0	0	4	0	0	1	0	0	0
13	2	0	2	2	1	1	1	"精灵之盔"	40	16	0	38	0	40	80	0	0	0	4	0	0	1	0	0	0
14	2	0	2	2	1	1	1	"女神之盔"	53	23	0	45	0	40	80	0	0	0	4	0	0	1	0	0	0
16	2	0	2	2	1	1	1	"黑龙王之盔"	82	30	0	74	0	170	60	0	0	0	4	0	1	0	0	0	0
17	2	0	2	2	1	1	1	"黑凤凰之盔"	92	43	0	80	0	205	62	0	0	0	4	0	2	0	0	0	0
18	2	0	2	2	1	1	1	"火麒麟之盔"	81	27	0	67	0	59	20	0	0	0	4	2	0	0	0	0	0
19	2	0	2	2	1	1	1	"圣灵之盔"	85	37	0	74	0	50	110	0	0	0	4	0	0	2	0	0	0
21	2	0	2	2	1	1	1	"龙炎之盔"	104	53	0	86	0	200	58	0	0	0	4	0	2	0	0	0	0
22	2	0	2	2	1	1	1	"黑炎之盔"	110	36	0	75	0	55	18	0	0	0	4	2	0	0	0	0	0
24	2	0	2	2	1	1	1	"红羽之盔"	93	46	0	80	0	52	115	0	0	0	4	0	0	2	0	0	0
25	2	0	2	2	1	1	1	"圣元之盔"	46	20	0	42	0	70	20	0	0	0	4	0	0	0	0	1	0
26	2	0	2	2	1	1	1	"圣魂之盔"	66	24	0	56	0	77	21	0	0	0	4	0	0	0	0	1	0
27	2	0	2	2	1	1	1	"神圣之盔"	86	26	0	70	0	84	22	0	0	0	4	0	0	0	0	1	0
28	2	0	2	2	1	1	1	"至尊之盔"	106	34	0	78	0	80	21	0	0	0	4	0	0	0	0	1	0
29	2	0	2	2	1	1	1	"暗黑斗神之盔"	130	66	0	90	380	170	60	0	0	0	0	0	2	0	0	0	0
30	2	0	2	2	1	1	1	"法魂玄灵之盔"	126	48	0	86	380	44	15	0	0	0	0	2	0	0	0	0	0
31	2	0	2	2	1	1	1	"紫灵之盔"	126	57	0	86	380	38	80	0	0	0	0	0	0	2	0	0	0
33	2	0	2	2	1	1	1	"宙斯之盔"	130	46	0	82	380	62	16	0	0	0	0	0	0	0	0	1	0
34	2	0	2	2	1	1	1	"暴风之盔"	67	27	0	72	0	160	50	0	0	0	0	0	1	0	0	0	0
35	2	0	2	2	1	1	1	"幻月之盔"	67	22	0	54	0	53	12	0	0	0	0	1	0	0	0	0	0
36	2	0	2	2	1	1	1	"碧影之盔"	67	30	0	59	0	50	70	0	0	0	0	0	0	1	0	0	0
38	2	0	2	2	1	1	1	"圣光之盔"	97	30	0	74	0	80	21	0	0	0	0	0	0	0	0	1	0
39	2	0	2	2	1	1	1	"飓风之盔"	28	13	0	36	0	31	0	0	0	0	4	0	0	0	0	0	1
40	2	0	2	2	1	1	1	"红翼之盔"	50	18	0	42	0	26	4	0	0	0	4	0	0	0	0	0	1
41	2	0	2	2	1	1	1	"远古之盔"	68	24	0	54	0	52	16	0	0	0	4	0	0	0	0	0	1
42	2	0	2	2	1	1	1	"魔灵之盔"	81	32	0	67	0	60	20	0	0	0	0	0	0	0	0	0	2
43	2	0	2	2	1	1	1	"风影之盔"	110	43	0	75	380	56	20	0	0	0	0	0	0	0	0	0	2
44	2	0	2	2	1	1	1	"恒翼之盔"	116	35	0	86	380	62	20	170	0	0	0	0	0	0	0	0	2
45	2	0	2	2	1	1	1	"泰坦之盔"	111	63	0	86	380	222	32	0	0	0	0	0	1	0	0	0	0
46	2	0	2	2	1	1	1	"勇气之盔"	107	51	0	86	380	74	162	0	0	0	0	0	1	0	0	0	0
49	2	0	2	2	1	1	1	"恐惧之盔"	111	50	0	86	380	55	197	0	0	0	0	0	0	1	0	0	0
50	2	0	2	2	1	1	1	"灵光之盔"	104	44	0	86	380	32	29	138	0	0	0	0	0	1	0	0	0
51	2	0	2	2	1	1	1	"霸王之盔"	111	44	0	86	380	105	38	0	0	0	0	0	0	0	0	1	0
52	2	0	2	2	1	1	1	"冥王之盔"	109	41	0	86	380	60	15	181	0	0	0	1	0	0	0	0	0
53	2	0	2	2	1	1	1	"绝望之盔"	112	80	0	86	380	60	15	0	0	0	0	0	0	0	0	0	1
end

8
0	3	0	2	2	1	1	1	"青铜铠"	18	14	0	34	0	80	20	0	0	0	4	0	1	0	1	1	0
1	3	0	2	3	1	1	1	"龙王之铠"	59	37	0	68	0	120	30	0	0	0	4	0	1	0	1	0	0
2	3	0	2	2	1	1	1	"革铠"	10	7	0	28	0	30	0	0	0	0	4	1	0	0	1	0	0
3	3	0	2	2	1	1	1	"传说之铠"	56	22	0	42	0	40	0	0	0	0	4	1	0	0	1	0	0
4	3	0	2	2	1	1	1	"骷髅铠"	22	13	0	30	0	40	0	0	0	0	4	1	0	0	1	0	0
5	3	0	2	3	1	1	1	"皮铠"	10	10	0	30	0	80	0	0	0	0	4	0	1	0	1	1	0
6	3	0	2	2	1	1	1	"翡翠铠"	28	18	0	40	0	110	0	0	0	0	4	0	1	0	1	1	0
7	3	0	2	3	1	1	1	"魔王之铠"	38	17	0	36	0	40	0	0	0	0	4	1	0	0	1	0	0
8	3	0	2	2	1	1	1	"黄金铠"	38	22	0	44	0	100	30	0	0	0	4	0	1	0	1	0	0
9	3	0	2	2	1	1	1	"白金铠"	48	30	0	50	0	130	0	0	0	0	4	0	1	0	1	0	0
10	3	0	2	2	1	1	1	"藤铠"	10	8	0	22	0	30	60	0	0	0	4	0	0	1	0	0	0
11	3	0	2	2	1	1	1	"天蚕之铠"	20	12	0	26	0	30	70	0	0	0	4	0	0	1	0	0	0
12	3	0	2	2	1	1	1	"风之铠"	32	16	0	32	0	30	80	0	0	0	4	0	0	1	0	0	0
13	3	0	2	2	1	1	1	"精灵之铠"	44	21	0	38	0	40	80	0	0	0	4	0	0	1	0	0	0
14	3	0	2	2	1	1	1	"女神之铠"	57	29	0	45	0	40	80	0	0	0	4	0	0	1	0	0	0
15	3	0	2	3	1	1	1	"亚特兰蒂斯之铠"	80	44	0	80	0	150	70	0	0	0	4	0	0	0	1	0	0
16	3	0	2	3	1	1	1	"黑龙王之铠"	90	48	0	74	0	170	60	0	0	0	4	0	1	0	0	0	0
17	3	0	2	3	1	1	1	"黑凤凰之铠"	100	63	0	80	0	214	65	0	0	0	4	0	2	0	0	0	0
18	3	0	2	3	1	1	1	"火麒麟之铠"	91	33	0	67	0	59	20	0	0	0	4	2	0	0	0	0	0
19	3	0	2	2	1	1	1	"圣灵之铠"	92	44	0	74	0	50	110	0	0	0	4	0	0	2	0	0	0
20	3	0	2	3	1	1	1	"奔雷之铠"	107	60	0	82	0	170	70	0	0	0	4	0	0	0	1	0	0
21	3	0	2	3	1	1	1	"龙炎之铠"	126	75	0	86	0	200	58	0	0	0	4	0	2	0	0	0	0
22	3	0	2	3	1	1	1	"黑炎之铠"	122	43	0	75	0	55	18	0	0	0	4	2	0	0	0	0	0
23	3	0	2	3	1	1	1	"魔神之铠"	128	73	0	90	0	162	66	0	0	0	4	0	0	0	1	0	0
24	3	0	2	2	1	1	1	"红羽之铠"	109	55	0	80	0	52	115	0	0	0	4	0	0	2	0	0	0
